AMDDevice: opening 0 with target (11, 0, 0) arch gfx1100
opened device AMD from pid:84775
opened device DISK:/home/ubuntu/models/Qwen3-14B-Q4_K_M.gguf from pid:84775
*** AMD        1 copy    8.38 GB,     AMD <- DISK:/h            arg  2 mem   9.00 GB tm   4763.50ms/  4763.50ms (      0 GFLOPS    2|2      GB/s)
opened device PYTHON from pid:84775
scheduled     2 kernels in    12.74 ms | CACHE MISS 6ad19580 |   29292 uops in cache | <frozen runpy>:88
*** AMD       86 E_40_32_4n1                                    arg  5 mem  18.05 GB tm      6.08us/     6.22ms (      8 GFLOPS   12|13     GB/s)
*** AMD       87 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    142.32us/     6.36ms (   3961 GFLOPS  353|2232   GB/s)
*** AMD       88 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    144.44us/     6.51ms (   3902 GFLOPS  348|2199   GB/s)
*** AMD       89 E_136_32_4                                     arg  2 mem  18.05 GB tm      6.84us/     6.52ms (     13 GFLOPS   20|20     GB/s)
*** AMD       90 E_136_32_4n1                                   arg  3 mem  18.05 GB tm      5.96us/     6.52ms (      3 GFLOPS   29|29     GB/s)
*** AMD       91 q6k_gemv_partial_5120_17408_1                  arg  3 mem  18.05 GB tm    486.64us/     7.01ms (   2312 GFLOPS  150|746    GB/s)
*** AMD       92 E_40_32_4n2                                    arg  4 mem  18.05 GB tm      6.00us/     7.01ms (      2 GFLOPS   14|14     GB/s)
*** AMD       93 r_16_320                                       arg  2 mem  18.05 GB tm     12.24us/     7.03ms (      1 GFLOPS    2|2      GB/s)
*** AMD       94 E_40_32_4                                      arg  4 mem  18.05 GB tm      6.20us/     7.03ms (      7 GFLOPS    8|9      GB/s)
*** AMD       95 r_8_32_4_20_4_2_32                             arg  5 mem  18.05 GB tm    662.20us/     7.70ms (     84 GFLOPS    5|21     GB/s)
*** AMD       96 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     66.32us/     7.76ms (   2500 GFLOPS  223|1408   GB/s)
*** AMD       97 r_8_16_8                                       arg  2 mem  18.05 GB tm      6.36us/     7.77ms (      1 GFLOPS    1|2      GB/s)
*** AMD       98 r_40_16_8                                      arg  2 mem  18.05 GB tm      6.44us/     7.77ms (      4 GFLOPS    3|10     GB/s)
*** AMD       99 r_8_8_16_2_20_2_2_2_32                         arg  9 mem  18.05 GB tm    222.92us/     8.00ms (    447 GFLOPS   20|219    GB/s)
*** AMD      100 E_5_2_2_16_4_4                                 arg  5 mem  18.05 GB tm     12.80us/     8.01ms (     10 GFLOPS    5|10     GB/s)
*** AMD      101 r_40_(start_pos+1)_16_8                        arg  3 mem  18.05 GB tm      8.52us/     8.02ms (      5 GFLOPS    8|20     GB/s)
*** AMD      102 r_5_2_4_(start_pos+1)                          arg  2 mem  18.05 GB tm      6.76us/     8.03ms (      0 GFLOPS    0|0      GB/s)
*** AMD      103 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.05 GB tm      7.16us/     8.03ms (      0 GFLOPS    0|0      GB/s)
*** AMD      104 E_5_(start_pos+1)_2_4                          arg  4 mem  18.05 GB tm      6.68us/     8.04ms (      0 GFLOPS    0|0      GB/s)
*** AMD      105 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.05 GB tm      6.64us/     8.05ms (      3 GFLOPS    9|9      GB/s)
*** AMD      106 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     65.72us/     8.11ms (   2523 GFLOPS  225|1421   GB/s)
*** AMD      107 r_16_320n1                                     arg  3 mem  18.05 GB tm     13.24us/     8.13ms (      1 GFLOPS    3|3      GB/s)
*** AMD      108 E_40_32_4n1                                    arg  5 mem  18.05 GB tm      6.44us/     8.13ms (      8 GFLOPS   11|12     GB/s)
*** AMD      109 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    144.68us/     8.28ms (   3896 GFLOPS  348|2195   GB/s)
*** AMD      110 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    143.68us/     8.42ms (   3923 GFLOPS  350|2210   GB/s)
*** AMD      111 E_136_32_4                                     arg  2 mem  18.05 GB tm      6.84us/     8.43ms (     13 GFLOPS   20|20     GB/s)
*** AMD      112 E_136_32_4n1                                   arg  3 mem  18.05 GB tm      5.96us/     8.43ms (      3 GFLOPS   29|29     GB/s)
*** AMD      113 q6k_gemv_partial_5120_17408_1                  arg  3 mem  18.05 GB tm    487.04us/     8.92ms (   2310 GFLOPS  150|745    GB/s)
*** AMD      114 E_40_32_4n2                                    arg  4 mem  18.05 GB tm      5.96us/     8.93ms (      2 GFLOPS   14|14     GB/s)
*** AMD      115 r_16_320                                       arg  2 mem  18.05 GB tm     12.28us/     8.94ms (      1 GFLOPS    2|2      GB/s)
*** AMD      116 E_40_32_4                                      arg  4 mem  18.05 GB tm      6.36us/     8.94ms (      7 GFLOPS    8|9      GB/s)
*** AMD      117 r_8_32_4_20_4_2_32                             arg  5 mem  18.05 GB tm    663.48us/     9.61ms (     84 GFLOPS    5|21     GB/s)
*** AMD      118 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     66.76us/     9.67ms (   2483 GFLOPS  222|1399   GB/s)
*** AMD      119 r_8_16_8                                       arg  2 mem  18.05 GB tm      6.40us/     9.68ms (      1 GFLOPS    1|2      GB/s)
*** AMD      120 r_40_16_8                                      arg  2 mem  18.05 GB tm      6.64us/     9.69ms (      3 GFLOPS    3|10     GB/s)
*** AMD      121 r_8_8_16_2_20_4_2_32                           arg  9 mem  18.05 GB tm    218.88us/     9.91ms (    398 GFLOPS   14|208    GB/s)
*** AMD      122 E_5_2_2_16_4_4                                 arg  5 mem  18.05 GB tm     12.92us/     9.92ms (     10 GFLOPS    5|10     GB/s)
*** AMD      123 r_40_(start_pos+1)_16_8                        arg  3 mem  18.05 GB tm      8.44us/     9.93ms (      5 GFLOPS    8|21     GB/s)
*** AMD      124 r_5_2_4_(start_pos+1)                          arg  2 mem  18.05 GB tm      6.56us/     9.93ms (      0 GFLOPS    0|0      GB/s)
*** AMD      125 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.05 GB tm      7.20us/     9.94ms (      0 GFLOPS    0|0      GB/s)
*** AMD      126 E_5_(start_pos+1)_2_4                          arg  4 mem  18.05 GB tm      6.72us/     9.95ms (      0 GFLOPS    0|0      GB/s)
*** AMD      127 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.05 GB tm      6.84us/     9.96ms (      3 GFLOPS    9|9      GB/s)
*** AMD      128 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     64.92us/    10.02ms (   2554 GFLOPS  228|1439   GB/s)
*** AMD      129 r_16_320n1                                     arg  3 mem  18.05 GB tm     12.72us/    10.03ms (      1 GFLOPS    3|3      GB/s)
*** AMD      130 E_40_32_4n1                                    arg  5 mem  18.05 GB tm      6.20us/    10.04ms (      8 GFLOPS   12|12     GB/s)
*** AMD      131 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    145.40us/    10.18ms (   3877 GFLOPS  346|2184   GB/s)
*** AMD      132 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    144.32us/    10.33ms (   3906 GFLOPS  348|2201   GB/s)
*** AMD      133 E_136_32_4                                     arg  2 mem  18.05 GB tm      6.88us/    10.34ms (     13 GFLOPS   20|20     GB/s)
*** AMD      134 E_136_32_4n1                                   arg  3 mem  18.05 GB tm      5.96us/    10.34ms (      3 GFLOPS   29|29     GB/s)
*** AMD      135 q4k_gemv_partial_5120_17408_4                  arg  3 mem  18.05 GB tm    175.44us/    10.52ms (   3213 GFLOPS  287|1810   GB/s)
*** AMD      136 r_40_32_4_4                                    arg  4 mem  18.05 GB tm      6.60us/    10.52ms (      4 GFLOPS   22|22     GB/s)
*** AMD      137 r_16_320                                       arg  2 mem  18.05 GB tm     11.68us/    10.54ms (      1 GFLOPS    2|2      GB/s)
*** AMD      138 E_40_32_4                                      arg  4 mem  18.05 GB tm      6.20us/    10.54ms (      7 GFLOPS    8|9      GB/s)
*** AMD      139 r_8_32_4_20_4_2_32                             arg  5 mem  18.05 GB tm    664.68us/    11.21ms (     84 GFLOPS    5|21     GB/s)
*** AMD      140 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     66.40us/    11.27ms (   2497 GFLOPS  223|1407   GB/s)
*** AMD      141 r_8_16_8                                       arg  2 mem  18.05 GB tm      6.40us/    11.28ms (      1 GFLOPS    1|2      GB/s)
*** AMD      142 r_40_16_8                                      arg  2 mem  18.05 GB tm      6.48us/    11.29ms (      4 GFLOPS    3|10     GB/s)
*** AMD      143 r_8_8_16_2_20_4_2_32                           arg  9 mem  18.05 GB tm    219.20us/    11.50ms (    397 GFLOPS   14|208    GB/s)
*** AMD      144 E_5_2_2_16_4_4                                 arg  5 mem  18.05 GB tm     13.04us/    11.52ms (      9 GFLOPS    5|10     GB/s)
*** AMD      145 r_40_(start_pos+1)_16_8                        arg  3 mem  18.05 GB tm      8.28us/    11.53ms (      5 GFLOPS    8|21     GB/s)
*** AMD      146 r_5_2_4_(start_pos+1)                          arg  2 mem  18.05 GB tm      6.60us/    11.53ms (      0 GFLOPS    0|0      GB/s)
*** AMD      147 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.05 GB tm      7.20us/    11.54ms (      0 GFLOPS    0|0      GB/s)
*** AMD      148 E_5_(start_pos+1)_2_4                          arg  4 mem  18.05 GB tm      6.72us/    11.55ms (      0 GFLOPS    0|0      GB/s)
*** AMD      149 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.05 GB tm      6.68us/    11.55ms (      3 GFLOPS    9|9      GB/s)
*** AMD      150 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     65.56us/    11.62ms (   2529 GFLOPS  226|1425   GB/s)
*** AMD      151 r_16_320n1                                     arg  3 mem  18.05 GB tm     13.08us/    11.63ms (      1 GFLOPS    3|3      GB/s)
*** AMD      152 E_40_32_4n1                                    arg  5 mem  18.05 GB tm      6.32us/    11.64ms (      8 GFLOPS   11|12     GB/s)
*** AMD      153 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    143.76us/    11.78ms (   3921 GFLOPS  350|2209   GB/s)
*** AMD      154 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    144.48us/    11.93ms (   3901 GFLOPS  348|2198   GB/s)
*** AMD      155 E_136_32_4                                     arg  2 mem  18.05 GB tm      6.88us/    11.93ms (     13 GFLOPS   20|20     GB/s)
*** AMD      156 E_136_32_4n1                                   arg  3 mem  18.05 GB tm      6.00us/    11.94ms (      3 GFLOPS   29|29     GB/s)
*** AMD      157 q4k_gemv_partial_5120_17408_4                  arg  3 mem  18.05 GB tm    175.76us/    12.11ms (   3207 GFLOPS  286|1807   GB/s)
*** AMD      158 r_40_32_4_4                                    arg  4 mem  18.05 GB tm      6.12us/    12.12ms (      4 GFLOPS   23|23     GB/s)
*** AMD      159 r_16_320                                       arg  2 mem  18.05 GB tm     11.92us/    12.13ms (      1 GFLOPS    2|2      GB/s)
*** AMD      160 E_40_32_4                                      arg  4 mem  18.05 GB tm      6.24us/    12.14ms (      7 GFLOPS    8|9      GB/s)
*** AMD      161 r_8_32_4_20_4_2_32                             arg  5 mem  18.05 GB tm    666.24us/    12.81ms (     83 GFLOPS    4|21     GB/s)
*** AMD      162 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     66.36us/    12.87ms (   2498 GFLOPS  223|1408   GB/s)
*** AMD      163 r_8_16_8                                       arg  2 mem  18.05 GB tm      6.64us/    12.88ms (      1 GFLOPS    1|2      GB/s)
*** AMD      164 r_40_16_8                                      arg  2 mem  18.05 GB tm      6.44us/    12.88ms (      4 GFLOPS    3|10     GB/s)
*** AMD      165 r_8_8_16_2_20_2_2_2_32                         arg  9 mem  18.05 GB tm    224.72us/    13.11ms (    444 GFLOPS   19|218    GB/s)
*** AMD      166 E_5_2_2_16_4_4                                 arg  5 mem  18.05 GB tm     12.76us/    13.12ms (     10 GFLOPS    5|10     GB/s)
*** AMD      167 r_40_(start_pos+1)_16_8                        arg  3 mem  18.05 GB tm      8.56us/    13.13ms (      5 GFLOPS    8|20     GB/s)
*** AMD      168 r_5_2_4_(start_pos+1)                          arg  2 mem  18.05 GB tm      6.60us/    13.14ms (      0 GFLOPS    0|0      GB/s)
*** AMD      169 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.05 GB tm      7.44us/    13.15ms (      0 GFLOPS    0|0      GB/s)
*** AMD      170 E_5_(start_pos+1)_2_4                          arg  4 mem  18.05 GB tm      6.44us/    13.15ms (      0 GFLOPS    0|0      GB/s)
*** AMD      171 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.05 GB tm      6.88us/    13.16ms (      3 GFLOPS    9|9      GB/s)
*** AMD      172 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     65.68us/    13.22ms (   2524 GFLOPS  225|1422   GB/s)
*** AMD      173 r_16_320n1                                     arg  3 mem  18.05 GB tm     12.80us/    13.24ms (      1 GFLOPS    3|3      GB/s)
*** AMD      174 E_40_32_4n1                                    arg  5 mem  18.05 GB tm      6.28us/    13.24ms (      8 GFLOPS   11|12     GB/s)
*** AMD      175 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    144.32us/    13.39ms (   3906 GFLOPS  348|2201   GB/s)
*** AMD      176 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    148.88us/    13.54ms (   3786 GFLOPS  338|2133   GB/s)
*** AMD      177 E_136_32_4                                     arg  2 mem  18.05 GB tm      6.84us/    13.54ms (     13 GFLOPS   20|20     GB/s)
*** AMD      178 E_136_32_4n1                                   arg  3 mem  18.05 GB tm      6.00us/    13.55ms (      3 GFLOPS   29|29     GB/s)
*** AMD      179 q6k_gemv_partial_5120_17408_1                  arg  3 mem  18.05 GB tm    490.72us/    14.04ms (   2293 GFLOPS  149|739    GB/s)
*** AMD      180 E_40_32_4n2                                    arg  4 mem  18.05 GB tm      6.04us/    14.05ms (      2 GFLOPS   14|14     GB/s)
*** AMD      181 r_16_320                                       arg  2 mem  18.05 GB tm     12.64us/    14.06ms (      1 GFLOPS    2|2      GB/s)
*** AMD      182 E_40_32_4                                      arg  4 mem  18.05 GB tm      6.12us/    14.06ms (      8 GFLOPS    8|9      GB/s)
*** AMD      183 r_8_32_4_20_4_2_32                             arg  5 mem  18.05 GB tm    666.28us/    14.73ms (     83 GFLOPS    4|21     GB/s)
*** AMD      184 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     66.60us/    14.80ms (   2489 GFLOPS  222|1403   GB/s)
*** AMD      185 r_8_16_8                                       arg  2 mem  18.05 GB tm      6.48us/    14.80ms (      1 GFLOPS    1|2      GB/s)
*** AMD      186 r_40_16_8                                      arg  2 mem  18.05 GB tm      6.48us/    14.81ms (      4 GFLOPS    3|10     GB/s)
*** AMD      187 r_8_8_16_2_20_4_2_32                           arg  9 mem  18.05 GB tm    221.24us/    15.03ms (    393 GFLOPS   14|206    GB/s)
*** AMD      188 E_5_2_2_16_4_4                                 arg  5 mem  18.05 GB tm     12.76us/    15.04ms (     10 GFLOPS    5|10     GB/s)
*** AMD      189 r_40_(start_pos+1)_16_8                        arg  3 mem  18.05 GB tm      8.32us/    15.05ms (      5 GFLOPS    8|21     GB/s)
*** AMD      190 r_5_2_4_(start_pos+1)                          arg  2 mem  18.05 GB tm      6.80us/    15.06ms (      0 GFLOPS    0|0      GB/s)
*** AMD      191 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.05 GB tm      7.24us/    15.07ms (      0 GFLOPS    0|0      GB/s)
*** AMD      192 E_5_(start_pos+1)_2_4                          arg  4 mem  18.05 GB tm      6.72us/    15.07ms (      0 GFLOPS    0|0      GB/s)
*** AMD      193 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.05 GB tm      6.72us/    15.08ms (      3 GFLOPS    9|9      GB/s)
*** AMD      194 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     65.52us/    15.15ms (   2530 GFLOPS  226|1426   GB/s)
*** AMD      195 r_16_320n1                                     arg  3 mem  18.05 GB tm     12.96us/    15.16ms (      1 GFLOPS    3|3      GB/s)
*** AMD      196 E_40_32_4n1                                    arg  5 mem  18.05 GB tm      6.28us/    15.17ms (      8 GFLOPS   11|12     GB/s)
*** AMD      197 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    144.60us/    15.31ms (   3898 GFLOPS  348|2196   GB/s)
*** AMD      198 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    144.52us/    15.45ms (   3900 GFLOPS  348|2198   GB/s)
*** AMD      199 E_136_32_4                                     arg  2 mem  18.05 GB tm      6.76us/    15.46ms (     13 GFLOPS   21|21     GB/s)
*** AMD      200 E_136_32_4n1                                   arg  3 mem  18.05 GB tm      6.04us/    15.47ms (      3 GFLOPS   29|29     GB/s)
*** AMD      201 q4k_gemv_partial_5120_17408_4                  arg  3 mem  18.05 GB tm    177.00us/    15.64ms (   3185 GFLOPS  284|1794   GB/s)
*** AMD      202 r_40_32_4_4                                    arg  4 mem  18.05 GB tm      6.12us/    15.65ms (      4 GFLOPS   23|23     GB/s)
*** AMD      203 r_16_320                                       arg  2 mem  18.05 GB tm     12.24us/    15.66ms (      1 GFLOPS    2|2      GB/s)
*** AMD      204 E_40_32_4                                      arg  4 mem  18.05 GB tm      6.24us/    15.67ms (      7 GFLOPS    8|9      GB/s)
*** AMD      205 r_8_32_4_20_4_2_32                             arg  5 mem  18.05 GB tm    665.04us/    16.33ms (     83 GFLOPS    5|21     GB/s)
*** AMD      206 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     66.84us/    16.40ms (   2480 GFLOPS  221|1398   GB/s)
*** AMD      207 r_8_16_8                                       arg  2 mem  18.05 GB tm      6.68us/    16.41ms (      1 GFLOPS    1|2      GB/s)
*** AMD      208 r_40_16_8                                      arg  2 mem  18.05 GB tm      6.44us/    16.41ms (      4 GFLOPS    3|10     GB/s)
*** AMD      209 r_8_8_16_2_20_4_2_32                           arg  9 mem  18.05 GB tm    226.52us/    16.64ms (    384 GFLOPS   13|201    GB/s)
