AMDDevice: opening 0 with target (11, 0, 0) arch gfx1100
opened device AMD from pid:28193
opened device DISK:/home/ubuntu/models/Qwen3-14B-Q4_K_M.gguf from pid:28193
*** AMD        1 copy    8.38 GB,     AMD <- DISK:/h            arg  2 mem   9.00 GB tm   4873.56ms/  4873.56ms (      0 GFLOPS    2|2      GB/s)
opened device PYTHON from pid:28193
scheduled     2 kernels in    12.64 ms | CACHE MISS 6ad19580 |   29292 uops in cache | <frozen runpy>:88
*** AMD     1971 E_2n2                                          arg  2 mem  18.07 GB tm      5.96us/  9294.01ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1972 E_2n5                                          arg  2 mem  18.07 GB tm      6.04us/  9294.01ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1973 E_2n2                                          arg  2 mem  18.07 GB tm      5.96us/  9294.02ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1974 E_2n6                                          arg  2 mem  18.07 GB tm      5.96us/  9294.02ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1975 E_2n2                                          arg  2 mem  18.07 GB tm      5.88us/  9294.03ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1976 E_1187_32_4                                    arg  3 mem  18.07 GB tm     11.76us/  9294.04ms (   3689 GFLOPS   52|52     GB/s)
*** AMD     1977 r_1187_32_4_20_2_2_2_32                        arg  5 mem  18.07 GB tm   5486.28us/  9299.53ms (   1562 GFLOPS  117|329    GB/s)
*** AMD     1978 r_32_4_1187                                    arg  2 mem  18.07 GB tm    222.60us/  9299.75ms (      1 GFLOPS    3|3      GB/s)
*** AMD     1979 r_16_8                                         arg  2 mem  18.07 GB tm      6.16us/  9299.76ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1980 r_32_4_1187n1                                  arg  3 mem  18.07 GB tm    230.44us/  9299.99ms (      3 GFLOPS    3|3      GB/s)
*** AMD     1981 r_16_8n1                                       arg  2 mem  18.07 GB tm      6.44us/  9299.99ms (      0 GFLOPS    0|0      GB/s)
function dd1fd9fd in   327.59 ms: FFNBlock.__call__.<locals>._run
function dd1fd9fd in    51.26 ms: FFNBlock.__call__.<locals>._run
function dd1fd9fd in    43.75 ms: FFNBlock.__call__.<locals>._run
function dd1fd9fd in    43.37 ms: FFNBlock.__call__.<locals>._run
function dd1fd9fd in    43.49 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    48.32 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    46.74 ms: FFNBlock.__call__.<locals>._run
function dd1fd9fd in    43.40 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    41.41 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    41.83 ms: FFNBlock.__call__.<locals>._run
function dd1fd9fd in    43.75 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    41.37 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    41.43 ms: FFNBlock.__call__.<locals>._run
function dd1fd9fd in    43.72 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    41.20 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    41.32 ms: FFNBlock.__call__.<locals>._run
function dd1fd9fd in    44.06 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    41.50 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    41.40 ms: FFNBlock.__call__.<locals>._run
function dd1fd9fd in    43.60 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    41.30 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    41.34 ms: FFNBlock.__call__.<locals>._run
function dd1fd9fd in    43.74 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    41.55 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    41.41 ms: FFNBlock.__call__.<locals>._run
function dd1fd9fd in    43.82 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    41.64 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    41.76 ms: FFNBlock.__call__.<locals>._run
function dd1fd9fd in    43.71 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    41.52 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    41.66 ms: FFNBlock.__call__.<locals>._run
function dd1fd9fd in    43.61 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    41.46 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    42.52 ms: FFNBlock.__call__.<locals>._run
function dd1fd9fd in    43.65 ms: FFNBlock.__call__.<locals>._run
function dd1fd9fd in    43.64 ms: FFNBlock.__call__.<locals>._run
function dd1fd9fd in    43.50 ms: FFNBlock.__call__.<locals>._run
function dd1fd9fd in    43.85 ms: FFNBlock.__call__.<locals>._run
function dd1fd9fd in    43.67 ms: FFNBlock.__call__.<locals>._run
function dd1fd9fd in    43.70 ms: FFNBlock.__call__.<locals>._run
scheduled    22 kernels in   165.70 ms | CACHE MISS f73b4ea6 |   81099 uops in cache | <frozen runpy>:88
scheduled    22 kernels in   117.24 ms | CACHE MISS 1906d7d3 |   81482 uops in cache | <frozen runpy>:88
scheduled    50 kernels in   117.74 ms | CACHE MISS 83946bfd |   82095 uops in cache | <frozen runpy>:88
memory reduced from 60.80 MB -> 1.33 MB, 606 -> 1 bufs
*** AMD     1982 E_20_4_2_8_16_2_4_4                            arg  3 mem  18.00 GB tm     27.28us/  9300.02ms (    309 GFLOPS  108|108    GB/s)
*** AMD     1983 E_2n7                                          arg  1 mem  18.00 GB tm      6.12us/  9300.03ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1984 r_40_32_4_32_4                                 arg  2 mem  18.00 GB tm      9.76us/  9300.04ms (     67 GFLOPS  136|136    GB/s)
*** AMD     1985 E_1187_32_4                                    arg  3 mem  18.00 GB tm     12.60us/  9300.05ms (   3443 GFLOPS   48|48     GB/s)
*** AMD     1986 r_16_320                                       arg  2 mem  18.00 GB tm     11.52us/  9300.06ms (      1 GFLOPS    2|2      GB/s)
*** AMD     1987 E_40_32_4                                      arg  4 mem  18.00 GB tm      6.40us/  9300.07ms (      7 GFLOPS    8|9      GB/s)
*** AMD     1988 r_8_32_4_20_4_2_32                             arg  5 mem  18.00 GB tm    671.24us/  9300.74ms (     83 GFLOPS    4|21     GB/s)
*** AMD     1989 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.00 GB tm     67.68us/  9300.81ms (   2450 GFLOPS  219|1380   GB/s)
*** AMD     1990 r_8_16_8                                       arg  2 mem  18.00 GB tm      6.64us/  9300.81ms (      1 GFLOPS    1|2      GB/s)
*** AMD     1991 r_40_16_8                                      arg  2 mem  18.00 GB tm      6.40us/  9300.82ms (      4 GFLOPS    3|10     GB/s)
*** AMD     1992 r_8_8_16_2_20_2_2_2_32                         arg  9 mem  18.00 GB tm    224.92us/  9301.04ms (    443 GFLOPS   19|218    GB/s)
*** AMD     1993 E_5_2_2_16_4_4                                 arg  5 mem  18.00 GB tm     11.56us/  9301.06ms (     11 GFLOPS    5|11     GB/s)
*** AMD     1994 r_40_(start_pos+1)_16_8                        arg  3 mem  18.00 GB tm      7.40us/  9301.06ms (      6 GFLOPS    9|24     GB/s)
*** AMD     1995 r_5_2_4_(start_pos+1)                          arg  2 mem  18.00 GB tm      6.44us/  9301.07ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1996 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.00 GB tm      7.28us/  9301.08ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1997 E_5_(start_pos+1)_2_4                          arg  4 mem  18.00 GB tm      6.32us/  9301.08ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1998 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.00 GB tm      6.60us/  9301.09ms (      3 GFLOPS    9|9      GB/s)
*** AMD     1999 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.00 GB tm     66.76us/  9301.16ms (   2483 GFLOPS  222|1399   GB/s)
*** AMD     2000 r_16_320n1                                     arg  3 mem  18.00 GB tm     12.60us/  9301.17ms (      1 GFLOPS    3|3      GB/s)
*** AMD     2001 E_40_32_4n1                                    arg  5 mem  18.00 GB tm      6.40us/  9301.18ms (      8 GFLOPS   11|12     GB/s)
*** AMD     2002 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.00 GB tm    145.48us/  9301.32ms (   3875 GFLOPS  346|2183   GB/s)
*** AMD     2003 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.00 GB tm    149.72us/  9301.47ms (   3765 GFLOPS  336|2121   GB/s)
*** AMD     2004 E_136_32_4                                     arg  2 mem  18.00 GB tm      6.96us/  9301.48ms (     13 GFLOPS   20|20     GB/s)
*** AMD     2005 E_136_32_4n1                                   arg  3 mem  18.00 GB tm      6.00us/  9301.48ms (      3 GFLOPS   29|29     GB/s)
*** AMD     2006 q6k_gemv_partial_5120_17408_1                  arg  3 mem  18.00 GB tm    491.92us/  9301.98ms (   2287 GFLOPS  149|738    GB/s)
*** AMD     2007 E_40_32_4n2                                    arg  4 mem  18.00 GB tm      6.64us/  9301.98ms (      2 GFLOPS   12|12     GB/s)
*** AMD     2008 r_16_320                                       arg  2 mem  18.00 GB tm     12.28us/  9301.99ms (      1 GFLOPS    2|2      GB/s)
*** AMD     2009 E_40_32_4                                      arg  4 mem  18.00 GB tm      6.52us/  9302.00ms (      7 GFLOPS    8|9      GB/s)
*** AMD     2010 r_8_32_4_20_4_2_32                             arg  5 mem  18.00 GB tm    669.40us/  9302.67ms (     83 GFLOPS    4|21     GB/s)
*** AMD     2011 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.00 GB tm     66.20us/  9302.74ms (   2504 GFLOPS  224|1411   GB/s)
*** AMD     2012 r_8_16_8                                       arg  2 mem  18.00 GB tm      6.72us/  9302.74ms (      1 GFLOPS    1|2      GB/s)
*** AMD     2013 r_40_16_8                                      arg  2 mem  18.00 GB tm      6.44us/  9302.75ms (      4 GFLOPS    3|10     GB/s)
*** AMD     2014 r_8_8_16_2_20_2_2_2_32                         arg  9 mem  18.00 GB tm    225.80us/  9302.98ms (    442 GFLOPS   19|217    GB/s)
*** AMD     2015 E_5_2_2_16_4_4                                 arg  5 mem  18.00 GB tm     12.84us/  9302.99ms (     10 GFLOPS    5|10     GB/s)
*** AMD     2016 r_40_(start_pos+1)_16_8                        arg  3 mem  18.00 GB tm      8.04us/  9303.00ms (      5 GFLOPS    8|22     GB/s)
*** AMD     2017 r_5_2_4_(start_pos+1)                          arg  2 mem  18.00 GB tm      6.68us/  9303.00ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2018 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.00 GB tm      7.52us/  9303.01ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2019 E_5_(start_pos+1)_2_4                          arg  4 mem  18.00 GB tm      6.36us/  9303.02ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2020 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.00 GB tm      7.04us/  9303.02ms (      3 GFLOPS    9|9      GB/s)
*** AMD     2021 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.00 GB tm     66.08us/  9303.09ms (   2509 GFLOPS  224|1414   GB/s)
*** AMD     2022 r_16_320n1                                     arg  3 mem  18.00 GB tm     12.92us/  9303.10ms (      1 GFLOPS    3|3      GB/s)
*** AMD     2023 E_40_32_4n1                                    arg  5 mem  18.00 GB tm      6.36us/  9303.11ms (      8 GFLOPS   11|12     GB/s)
*** AMD     2024 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.00 GB tm    146.68us/  9303.26ms (   3843 GFLOPS  343|2165   GB/s)
*** AMD     2025 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.00 GB tm    144.80us/  9303.40ms (   3893 GFLOPS  347|2193   GB/s)
*** AMD     2026 E_136_32_4                                     arg  2 mem  18.00 GB tm      7.08us/  9303.41ms (     12 GFLOPS   20|20     GB/s)
*** AMD     2027 E_136_32_4n1                                   arg  3 mem  18.00 GB tm      6.04us/  9303.41ms (      3 GFLOPS   29|29     GB/s)
*** AMD     2028 q6k_gemv_partial_5120_17408_1                  arg  3 mem  18.00 GB tm    492.84us/  9303.91ms (   2283 GFLOPS  149|736    GB/s)
*** AMD     2029 E_40_32_4n2                                    arg  4 mem  18.00 GB tm      6.48us/  9303.91ms (      2 GFLOPS   13|13     GB/s)
*** AMD     2030 r_16_320                                       arg  2 mem  18.00 GB tm     12.12us/  9303.93ms (      1 GFLOPS    2|2      GB/s)
*** AMD     2031 E_40_32_4                                      arg  4 mem  18.00 GB tm      6.48us/  9303.93ms (      7 GFLOPS    8|9      GB/s)
*** AMD     2032 r_8_32_4_20_4_2_32                             arg  5 mem  18.00 GB tm    668.92us/  9304.60ms (     83 GFLOPS    4|21     GB/s)
*** AMD     2033 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.00 GB tm     67.24us/  9304.67ms (   2466 GFLOPS  220|1389   GB/s)
*** AMD     2034 r_8_16_8                                       arg  2 mem  18.00 GB tm      6.76us/  9304.67ms (      1 GFLOPS    1|2      GB/s)
*** AMD     2035 r_40_16_8                                      arg  2 mem  18.00 GB tm      6.60us/  9304.68ms (      3 GFLOPS    3|10     GB/s)
*** AMD     2036 r_8_8_16_2_20_2_2_2_32                         arg  9 mem  18.00 GB tm    228.88us/  9304.91ms (    436 GFLOPS   19|214    GB/s)
*** AMD     2037 E_5_2_2_16_4_4                                 arg  5 mem  18.00 GB tm     12.92us/  9304.92ms (     10 GFLOPS    5|10     GB/s)
*** AMD     2038 r_40_(start_pos+1)_16_8                        arg  3 mem  18.00 GB tm      8.24us/  9304.93ms (      5 GFLOPS    8|21     GB/s)
*** AMD     2039 r_5_2_4_(start_pos+1)                          arg  2 mem  18.00 GB tm      6.80us/  9304.94ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2040 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.00 GB tm      7.52us/  9304.95ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2041 E_5_(start_pos+1)_2_4                          arg  4 mem  18.00 GB tm      6.84us/  9304.95ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2042 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.00 GB tm      6.96us/  9304.96ms (      3 GFLOPS    9|9      GB/s)
*** AMD     2043 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.00 GB tm     66.60us/  9305.03ms (   2489 GFLOPS  222|1403   GB/s)
*** AMD     2044 r_16_320n1                                     arg  3 mem  18.00 GB tm     12.96us/  9305.04ms (      1 GFLOPS    3|3      GB/s)
*** AMD     2045 E_40_32_4n1                                    arg  5 mem  18.00 GB tm      6.44us/  9305.05ms (      8 GFLOPS   11|12     GB/s)
*** AMD     2046 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.00 GB tm    146.80us/  9305.19ms (   3840 GFLOPS  343|2163   GB/s)
*** AMD     2047 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.00 GB tm    145.44us/  9305.34ms (   3876 GFLOPS  346|2184   GB/s)
*** AMD     2048 E_136_32_4                                     arg  2 mem  18.00 GB tm      6.68us/  9305.34ms (     13 GFLOPS   21|21     GB/s)
*** AMD     2049 E_136_32_4n1                                   arg  3 mem  18.00 GB tm      6.08us/  9305.35ms (      3 GFLOPS   29|29     GB/s)
*** AMD     2050 q6k_gemv_partial_5120_17408_1                  arg  3 mem  18.00 GB tm    493.08us/  9305.84ms (   2282 GFLOPS  148|736    GB/s)
*** AMD     2051 E_40_32_4n2                                    arg  4 mem  18.00 GB tm      6.72us/  9305.85ms (      2 GFLOPS   12|12     GB/s)
*** AMD     2052 r_16_320                                       arg  2 mem  18.00 GB tm     12.32us/  9305.86ms (      1 GFLOPS    2|2      GB/s)
*** AMD     2053 E_40_32_4                                      arg  4 mem  18.00 GB tm      6.44us/  9305.87ms (      7 GFLOPS    8|9      GB/s)
