AMDDevice: opening 0 with target (11, 0, 0) arch gfx1100
opened device AMD from pid:21213
opened device DISK:/home/ubuntu/models/Qwen3-14B-Q4_K_M.gguf from pid:21213
*** AMD        1 copy    8.38 GB,     AMD <- DISK:/h            arg  2 mem   9.00 GB tm   4725.51ms/  4725.51ms (      0 GFLOPS    2|2      GB/s) 
opened device PYTHON from pid:21213
scheduled     2 kernels in    12.84 ms | CACHE MISS 6ad19580 |   29292 uops in cache | <frozen runpy>:88
*** AMD     1901 E_2n2                                          arg  2 mem  16.61 GB tm      5.92us/  8355.73ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1902 E_2n1                                          arg  2 mem  16.61 GB tm      6.04us/  8355.73ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1903 E_2n2                                          arg  2 mem  16.61 GB tm      5.92us/  8355.74ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1904 E_2n1                                          arg  2 mem  16.61 GB tm      5.96us/  8355.74ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1905 E_2n2                                          arg  2 mem  16.61 GB tm      5.84us/  8355.75ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1906 E_2n1                                          arg  2 mem  16.61 GB tm      6.00us/  8355.76ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1907 E_2n2                                          arg  2 mem  16.61 GB tm      6.00us/  8355.76ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1908 E_2n3                                          arg  2 mem  16.61 GB tm      5.96us/  8355.77ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1909 E_2n2                                          arg  2 mem  16.61 GB tm      5.92us/  8355.77ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1910 E_2n4                                          arg  2 mem  16.61 GB tm      5.92us/  8355.78ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1911 E_2n2                                          arg  2 mem  16.61 GB tm      5.88us/  8355.79ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1912 E_2n4                                          arg  2 mem  16.61 GB tm      5.92us/  8355.79ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1913 E_2n2                                          arg  2 mem  16.61 GB tm      5.88us/  8355.80ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1914 E_2n3                                          arg  2 mem  16.61 GB tm      5.92us/  8355.80ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1915 E_2n2                                          arg  2 mem  16.61 GB tm      5.88us/  8355.81ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1916 E_2n1                                          arg  2 mem  16.61 GB tm      5.88us/  8355.81ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1917 E_2n2                                          arg  2 mem  16.61 GB tm      5.92us/  8355.82ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1918 E_2n1                                          arg  2 mem  16.61 GB tm      5.92us/  8355.83ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1919 E_2n2                                          arg  2 mem  16.61 GB tm      5.92us/  8355.83ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1920 E_2n1                                          arg  2 mem  16.61 GB tm      5.92us/  8355.84ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1921 E_2n2                                          arg  2 mem  16.61 GB tm      5.92us/  8355.84ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1922 E_2n3                                          arg  2 mem  16.61 GB tm      5.92us/  8355.85ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1923 E_2n2                                          arg  2 mem  16.61 GB tm      5.96us/  8355.86ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1924 E_2n4                                          arg  2 mem  16.61 GB tm      6.00us/  8355.86ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1925 E_2n2                                          arg  2 mem  16.61 GB tm      5.96us/  8355.87ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1926 E_2n4                                          arg  2 mem  16.61 GB tm      5.92us/  8355.87ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1927 E_2n2                                          arg  2 mem  16.61 GB tm      5.92us/  8355.88ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1928 E_2n3                                          arg  2 mem  16.61 GB tm      5.96us/  8355.89ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1929 E_2n2                                          arg  2 mem  16.61 GB tm      5.84us/  8355.89ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1930 E_2n5                                          arg  2 mem  16.61 GB tm      6.04us/  8355.90ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1931 E_2n2                                          arg  2 mem  16.61 GB tm      5.96us/  8355.90ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1932 E_2n5                                          arg  2 mem  16.61 GB tm      6.04us/  8355.91ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1933 E_2n2                                          arg  2 mem  16.61 GB tm      5.96us/  8355.92ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1934 E_2n6                                          arg  2 mem  16.61 GB tm      5.96us/  8355.92ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1935 E_2n2                                          arg  2 mem  16.61 GB tm      5.88us/  8355.93ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1936 E_1187_32_4                                    arg  3 mem  16.61 GB tm     12.68us/  8355.94ms (   3421 GFLOPS   48|48     GB/s) 
*** AMD     1937 r_1187_32_4_20_2_2_2_32                        arg  5 mem  16.61 GB tm   5428.84us/  8361.37ms (   1578 GFLOPS  118|333    GB/s) 
*** AMD     1938 r_32_4_1187                                    arg  2 mem  16.61 GB tm    239.56us/  8361.61ms (      1 GFLOPS    3|3      GB/s) 
*** AMD     1939 r_16_8                                         arg  2 mem  16.61 GB tm      6.16us/  8361.61ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1940 r_32_4_1187n1                                  arg  3 mem  16.61 GB tm    239.16us/  8361.85ms (      3 GFLOPS    3|3      GB/s) 
*** AMD     1941 r_16_8n1                                       arg  2 mem  16.61 GB tm      6.52us/  8361.86ms (      0 GFLOPS    0|0      GB/s) 
function 468c7c1c in   327.91 ms: FFNBlock.__call__.<locals>._run
function 468c7c1c in    47.79 ms: FFNBlock.__call__.<locals>._run
function 468c7c1c in    39.31 ms: FFNBlock.__call__.<locals>._run
function 468c7c1c in    39.51 ms: FFNBlock.__call__.<locals>._run
function 468c7c1c in    39.78 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    49.20 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    47.85 ms: FFNBlock.__call__.<locals>._run
function 468c7c1c in    39.99 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    42.34 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    42.20 ms: FFNBlock.__call__.<locals>._run
function 468c7c1c in    39.76 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    42.10 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    42.18 ms: FFNBlock.__call__.<locals>._run
function 468c7c1c in    39.56 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    42.10 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    42.28 ms: FFNBlock.__call__.<locals>._run
function 468c7c1c in    39.83 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    41.98 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    42.02 ms: FFNBlock.__call__.<locals>._run
function 468c7c1c in    39.57 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    42.03 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    41.95 ms: FFNBlock.__call__.<locals>._run
function 468c7c1c in    39.68 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    41.96 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    42.12 ms: FFNBlock.__call__.<locals>._run
function 468c7c1c in    39.65 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    42.24 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    42.03 ms: FFNBlock.__call__.<locals>._run
function 468c7c1c in    39.57 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    42.03 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    42.20 ms: FFNBlock.__call__.<locals>._run
function 468c7c1c in    39.77 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    41.83 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    41.95 ms: FFNBlock.__call__.<locals>._run
function 468c7c1c in    40.72 ms: FFNBlock.__call__.<locals>._run
function 468c7c1c in    39.44 ms: FFNBlock.__call__.<locals>._run
function 468c7c1c in    39.64 ms: FFNBlock.__call__.<locals>._run
function 468c7c1c in    39.60 ms: FFNBlock.__call__.<locals>._run
function 468c7c1c in    39.66 ms: FFNBlock.__call__.<locals>._run
function 468c7c1c in    39.65 ms: FFNBlock.__call__.<locals>._run
scheduled    20 kernels in   179.77 ms | CACHE MISS ba5719aa |   80451 uops in cache | <frozen runpy>:88
scheduled    22 kernels in   119.07 ms | CACHE MISS 1906d7d3 |   80836 uops in cache | <frozen runpy>:88
scheduled    50 kernels in   119.70 ms | CACHE MISS f3964dbe |   81441 uops in cache | <frozen runpy>:88
memory reduced from 60.10 MB -> 1.33 MB, 586 -> 1 bufs
*** AMD     1942 E_20_4_2_8_16_2_4_4                            arg  3 mem  16.54 GB tm     29.52us/  8361.89ms (    285 GFLOPS  100|100    GB/s) 
*** AMD     1943 E_2n7                                          arg  1 mem  16.54 GB tm     10.40us/  8361.90ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1944 r_40_32_4_32_4                                 arg  2 mem  16.54 GB tm      9.92us/  8361.91ms (     66 GFLOPS  134|134    GB/s) 
*** AMD     1945 E_1187_32_4                                    arg  3 mem  16.54 GB tm     13.40us/  8361.92ms (   3237 GFLOPS   45|45     GB/s) 
*** AMD     1946 r_16_320                                       arg  2 mem  16.54 GB tm     12.48us/  8361.94ms (      1 GFLOPS    2|2      GB/s) 
*** AMD     1947 E_40_32_4                                      arg  4 mem  16.54 GB tm      6.68us/  8361.94ms (      7 GFLOPS    8|8      GB/s) 
*** AMD     1948 r_8_32_4_20_4_2_32                             arg  5 mem  16.54 GB tm    692.04us/  8362.64ms (     80 GFLOPS    4|20     GB/s) 
*** AMD     1949 q4k_gemv_partial_5120_5120_1                   arg  3 mem  16.54 GB tm     70.28us/  8362.71ms (   2359 GFLOPS  211|1329   GB/s) 
*** AMD     1950 r_8_16_8                                       arg  2 mem  16.54 GB tm      6.56us/  8362.71ms (      1 GFLOPS    1|2      GB/s) 
*** AMD     1951 r_40_16_8                                      arg  2 mem  16.54 GB tm      6.60us/  8362.72ms (      3 GFLOPS    3|10     GB/s) 
*** AMD     1952 r_8_8_16_2_20_2_2_2_32                         arg  9 mem  16.54 GB tm    229.20us/  8362.95ms (    435 GFLOPS   19|213    GB/s) 
*** AMD     1953 E_5_2_2_16_4_4                                 arg  5 mem  16.54 GB tm     12.48us/  8362.96ms (     10 GFLOPS    5|10     GB/s) 
*** AMD     1954 r_40_(start_pos+1)_16_8                        arg  3 mem  16.54 GB tm      7.72us/  8362.97ms (      5 GFLOPS    9|23     GB/s) 
*** AMD     1955 r_5_2_4_(start_pos+1)                          arg  2 mem  16.54 GB tm      6.68us/  8362.97ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1956 r_5_2_4_(start_pos+1)n1                        arg  3 mem  16.54 GB tm      7.32us/  8362.98ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1957 E_5_(start_pos+1)_2_4                          arg  4 mem  16.54 GB tm      6.84us/  8362.99ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1958 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  16.54 GB tm      6.72us/  8363.00ms (      3 GFLOPS    9|9      GB/s) 
*** AMD     1959 q4k_gemv_partial_5120_5120_1                   arg  3 mem  16.54 GB tm     70.00us/  8363.07ms (   2368 GFLOPS  211|1334   GB/s) 
*** AMD     1960 r_16_320n1                                     arg  3 mem  16.54 GB tm     12.92us/  8363.08ms (      1 GFLOPS    3|3      GB/s) 
*** AMD     1961 E_40_32_4n1                                    arg  5 mem  16.54 GB tm      6.64us/  8363.09ms (      8 GFLOPS   11|12     GB/s) 
*** AMD     1962 q4k_gemv_partial_17408_5120_1                  arg  3 mem  16.54 GB tm    147.84us/  8363.23ms (   3813 GFLOPS  340|2148   GB/s) 
*** AMD     1963 q4k_gemv_partial_17408_5120_1                  arg  3 mem  16.54 GB tm    152.00us/  8363.38ms (   3708 GFLOPS  331|2089   GB/s) 
*** AMD     1964 E_136_32_4                                     arg  2 mem  16.54 GB tm      7.20us/  8363.39ms (     12 GFLOPS   19|19     GB/s) 
*** AMD     1965 r_40_32_4_68_2_2_2_32                          arg  6 mem  16.54 GB tm   4013.84us/  8367.41ms (    250 GFLOPS   18|74     GB/s) 
*** AMD     1966 r_16_320                                       arg  2 mem  16.54 GB tm     13.08us/  8367.42ms (      1 GFLOPS    2|2      GB/s) 
*** AMD     1967 E_40_32_4                                      arg  4 mem  16.54 GB tm      6.72us/  8367.43ms (      7 GFLOPS    8|8      GB/s) 
*** AMD     1968 r_8_32_4_20_4_2_32                             arg  5 mem  16.54 GB tm    689.64us/  8368.12ms (     80 GFLOPS    4|20     GB/s) 
*** AMD     1969 q4k_gemv_partial_5120_5120_1                   arg  3 mem  16.54 GB tm     71.88us/  8368.19ms (   2306 GFLOPS  206|1300   GB/s) 
*** AMD     1970 r_8_16_8                                       arg  2 mem  16.54 GB tm      6.72us/  8368.19ms (      1 GFLOPS    1|2      GB/s) 
*** AMD     1971 r_40_16_8                                      arg  2 mem  16.54 GB tm      6.72us/  8368.20ms (      3 GFLOPS    3|10     GB/s) 
*** AMD     1972 r_8_8_16_2_20_2_2_2_32                         arg  9 mem  16.54 GB tm    230.28us/  8368.43ms (    433 GFLOPS   19|212    GB/s) 
*** AMD     1973 E_5_2_2_16_4_4                                 arg  5 mem  16.54 GB tm     14.44us/  8368.45ms (      9 GFLOPS    4|9      GB/s) 
*** AMD     1974 r_40_(start_pos+1)_16_8                        arg  3 mem  16.54 GB tm      8.60us/  8368.45ms (      5 GFLOPS    8|20     GB/s) 
*** AMD     1975 r_5_2_4_(start_pos+1)                          arg  2 mem  16.54 GB tm      7.12us/  8368.46ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1976 r_5_2_4_(start_pos+1)n1                        arg  3 mem  16.54 GB tm      7.84us/  8368.47ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1977 E_5_(start_pos+1)_2_4                          arg  4 mem  16.54 GB tm      7.04us/  8368.48ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1978 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  16.54 GB tm      7.16us/  8368.48ms (      3 GFLOPS    9|9      GB/s) 
*** AMD     1979 q4k_gemv_partial_5120_5120_1                   arg  3 mem  16.54 GB tm     69.88us/  8368.55ms (   2372 GFLOPS  212|1337   GB/s) 
*** AMD     1980 r_16_320n1                                     arg  3 mem  16.54 GB tm     13.36us/  8368.57ms (      1 GFLOPS    3|3      GB/s) 
*** AMD     1981 E_40_32_4n1                                    arg  5 mem  16.54 GB tm      6.68us/  8368.57ms (      8 GFLOPS   11|11     GB/s) 
*** AMD     1982 q4k_gemv_partial_17408_5120_1                  arg  3 mem  16.54 GB tm    150.08us/  8368.72ms (   3756 GFLOPS  335|2116   GB/s) 
*** AMD     1983 q4k_gemv_partial_17408_5120_1                  arg  3 mem  16.54 GB tm    149.16us/  8368.87ms (   3779 GFLOPS  337|2129   GB/s) 
*** AMD     1984 E_136_32_4                                     arg  2 mem  16.54 GB tm      7.00us/  8368.88ms (     12 GFLOPS   20|20     GB/s) 
